user_id,post_id,like_time,device
323,18,2025-06-01 17:18:11,Smartphone
74,36,2025-06-01 18:44:16,Smartphone
375,17,2025-06-01 14:04:48,Smartphone
127,11,2025-06-03 09:21:58,Smartphone
436,27,2025-06-03 06:21:03,Tablet
214,4,2025-06-03 01:22:58,Smartphone
430,40,2025-06-04 09:14:24,Smartphone
383,0,2025-06-03 05:14:43,Desktop
54,1,2025-06-01 21:00:37,Smartphone
321,37,2025-06-02 04:59:23,Desktop
467,47,2025-06-04 15:44:24,Smartphone
350,13,2025-06-04 02:08:46,Smartphone
462,0,2025-06-03 10:27:22,Desktop
381,5,2025-06-04 00:49:44,Tablet
61,13,2025-06-01 05:51:45,Smartphone
418,33,2025-06-01 06:35:52,Smartphone
222,7,2025-06-01 05:40:02,Smartphone
77,35,2025-06-01 19:57:26,Smartphone
117,4,2025-06-03 00:30:09,Smartphone
34,15,2025-06-03 20:59:38,Smartphone
140,13,2025-06-04 03:37:59,Smartphone
454,35,2025-06-03 18:33:13,Smartphone
23,27,2025-06-01 21:41:27,Smartphone
2,9,2025-06-04 16:17:35,Smartphone
149,32,2025-06-04 03:04:33,Smartphone
5,20,2025-06-01 20:21:25,Smartphone
289,25,2025-06-02 23:45:48,Smartphone
299,31,2025-06-04 17:17:04,Smartphone
409,31,2025-06-02 22:23:21,Smartphone
159,32,2025-06-01 23:39:57,Smartphone
283,8,2025-06-03 09:13:41,Desktop
41,46,2025-06-04 17:47:03,Desktop
24,25,2025-06-02 19:34:44,Smartphone
96,49,2025-06-04 14:28:02,Smartphone
323,29,2025-06-03 00:59:16,Tablet
302,12,2025-06-04 01:52:59,Smartphone
184,18,2025-06-04 02:13:56,Smartphone
480,28,2025-06-04 05:31:39,Smartphone
437,4,2025-06-03 23:20:20,Desktop
9,20,2025-06-04 09:58:54,Smartphone
170,1,2025-06-02 19:39:36,Desktop
350,46,2025-06-03 21:09:40,Smartphone
9,49,2025-06-01 02:25:22,Smartphone
188,7,2025-06-03 05:38:45,Smartphone
250,13,2025-06-03 00:14:24,Smartphone
294,31,2025-06-01 15:57:44,Tablet
244,29,2025-06-03 12:39:47,Smartphone
391,13,2025-06-04 13:00:28,Smartphone
194,0,2025-06-02 20:48:31,Smartphone
439,24,2025-06-04 19:38:33,Smartphone
209,11,2025-06-01 03:52:50,Tablet
73,45,2025-06-04 14:55:52,Smartphone
95,39,2025-06-03 21:07:01,Desktop
90,28,2025-06-02 14:40:14,Smartphone
494,10,2025-06-04 23:28:38,Smartphone
74,40,2025-06-04 12:14:47,Tablet
95,13,2025-06-04 12:07:26,Smartphone
473,47,2025-06-02 09:08:18,Tablet
167,31,2025-06-01 07:28:44,Desktop
410,7,2025-06-04 12:58:54,Smartphone
369,21,2025-06-03 21:58:13,Smartphone
42,24,2025-06-02 00:49:57,Smartphone
415,0,2025-06-04 04:20:48,Smartphone
72,30,2025-06-04 19:36:30,Desktop
179,46,2025-06-04 18:15:20,Smartphone
234,0,2025-06-03 07:22:09,Smartphone
433,12,2025-06-01 21:31:17,Desktop
228,25,2025-06-02 11:16:20,Smartphone
334,41,2025-06-01 04:35:52,Tablet
104,49,2025-06-04 11:23:11,Desktop
136,14,2025-06-01 16:00:16,Desktop
390,44,2025-06-02 03:47:05,Smartphone
474,15,2025-06-01 02:45:28,Desktop
422,25,2025-06-03 16:13:51,Smartphone
473,42,2025-06-02 21:41:05,Smartphone
355,42,2025-06-03 12:59:21,Tablet
189,43,2025-06-01 22:03:13,Desktop
368,17,2025-06-03 12:08:30,Desktop
392,1,2025-06-02 05:41:37,Smartphone
190,3,2025-06-03 11:45:55,Smartphone
156,27,2025-06-04 01:04:57,Desktop
182,18,2025-06-04 17:03:10,Smartphone
339,40,2025-06-03 20:40:57,Desktop
462,34,2025-06-01 09:04:13,Smartphone
469,34,2025-06-01 20:06:34,Desktop
239,49,2025-06-04 03:32:19,Desktop
139,2,2025-06-02 06:11:46,Desktop
98,5,2025-06-04 09:41:06,Smartphone
78,8,2025-06-02 23:20:19,Smartphone
497,18,2025-06-03 21:40:04,Smartphone
311,27,2025-06-04 04:31:41,Desktop
476,26,2025-06-03 06:52:44,Desktop
252,29,2025-06-02 21:41:36,Desktop
365,46,2025-06-02 01:13:17,Smartphone
204,49,2025-06-03 18:56:36,Smartphone
469,4,2025-06-04 05:38:32,Tablet
31,26,2025-06-03 01:51:17,Desktop
435,2,2025-06-04 07:33:24,Smartphone
248,49,2025-06-03 03:35:48,Smartphone
254,32,2025-06-04 21:41:19,Smartphone
272,42,2025-06-02 14:30:01,Smartphone
224,4,2025-06-04 16:50:55,Tablet
299,13,2025-06-03 22:30:49,Smartphone
35,41,2025-06-02 04:00:01,Smartphone
227,24,2025-06-02 11:54:07,Smartphone
14,47,2025-06-02 16:37:59,Smartphone
130,25,2025-06-04 09:16:38,Desktop
393,45,2025-06-02 19:28:19,Smartphone
400,16,2025-06-02 08:44:55,Smartphone
474,3,2025-06-02 19:20:35,Desktop
424,47,2025-06-02 18:05:21,Tablet
164,29,2025-06-02 06:11:13,Desktop
496,45,2025-06-03 23:12:58,Smartphone
174,2,2025-06-02 22:10:20,Smartphone
268,37,2025-06-03 21:52:35,Smartphone
3,42,2025-06-03 02:47:53,Desktop
168,39,2025-06-04 09:37:36,Smartphone
455,35,2025-06-02 15:49:30,Smartphone
44,1,2025-06-02 17:54:44,Smartphone
474,16,2025-06-01 17:44:57,Smartphone
290,3,2025-06-04 11:31:07,Smartphone
145,13,2025-06-04 07:06:28,Smartphone
185,46,2025-06-03 07:17:49,Smartphone
380,29,2025-06-03 09:27:28,Desktop
341,47,2025-06-03 02:15:49,Smartphone
11,29,2025-06-01 21:19:55,Smartphone
149,9,2025-06-02 18:18:00,Smartphone
200,0,2025-06-01 06:07:34,Smartphone
449,11,2025-06-02 17:53:21,Smartphone
211,49,2025-06-01 11:30:34,Smartphone
322,20,2025-06-03 02:26:34,Smartphone
253,40,2025-06-03 16:25:32,Smartphone
377,23,2025-06-04 23:31:58,Smartphone
464,24,2025-06-02 13:20:50,Tablet
201,15,2025-06-03 21:46:15,Smartphone
125,13,2025-06-02 07:09:50,Desktop
185,8,2025-06-02 05:25:41,Smartphone
210,13,2025-06-04 06:26:09,Smartphone
246,12,2025-06-02 15:29:11,Smartphone
488,7,2025-06-04 09:50:59,Tablet
440,49,2025-06-02 15:33:27,Smartphone
391,26,2025-06-01 19:59:30,Smartphone
225,47,2025-06-01 15:54:26,Smartphone
177,49,2025-06-04 17:39:52,Tablet
371,13,2025-06-04 13:27:48,Smartphone
76,42,2025-06-02 10:50:52,Desktop
452,30,2025-06-02 11:18:37,Smartphone
281,33,2025-06-01 07:23:35,Smartphone
120,1,2025-06-04 05:20:18,Smartphone
89,8,2025-06-02 08:51:56,Tablet
80,31,2025-06-04 20:54:26,Smartphone
174,38,2025-06-02 09:54:33,Smartphone
26,18,2025-06-01 07:38:40,Smartphone
331,22,2025-06-01 14:35:32,Smartphone
154,47,2025-06-03 12:11:28,Desktop
47,36,2025-06-03 00:06:08,Smartphone
17,43,2025-06-03 20:47:55,Smartphone
276,15,2025-06-01 14:38:34,Smartphone
460,16,2025-06-01 20:01:12,Desktop
143,41,2025-06-01 00:45:16,Smartphone
474,0,2025-06-04 08:09:03,Tablet
45,29,2025-06-01 23:00:06,Smartphone
499,28,2025-06-03 11:15:36,Desktop
130,42,2025-06-04 23:05:03,Desktop
336,47,2025-06-03 21:16:43,Smartphone
90,13,2025-06-03 21:32:00,Smartphone
469,13,2025-06-04 22:44:29,Desktop
111,2,2025-06-02 05:02:52,Desktop
390,3,2025-06-02 17:49:59,Desktop
118,15,2025-06-02 22:46:24,Smartphone
353,37,2025-06-02 17:33:59,Smartphone
335,1,2025-06-04 22:03:56,Smartphone
407,26,2025-06-01 08:36:58,Smartphone
120,26,2025-06-01 13:01:43,Smartphone
356,7,2025-06-04 22:59:52,Smartphone
260,20,2025-06-04 11:36:51,Smartphone
215,18,2025-06-02 09:49:10,Smartphone
404,30,2025-06-04 05:56:13,Smartphone
253,18,2025-06-01 05:25:55,Desktop
311,47,2025-06-02 01:29:44,Smartphone
436,46,2025-06-03 12:51:32,Smartphone
44,27,2025-06-02 01:36:03,Smartphone
60,26,2025-06-01 05:17:32,Tablet
409,11,2025-06-03 09:48:59,Tablet
158,43,2025-06-04 00:08:43,Smartphone
152,5,2025-06-02 03:08:00,Desktop
218,25,2025-06-02 18:09:24,Smartphone
243,12,2025-06-01 05:27:23,Tablet
375,10,2025-06-01 01:20:58,Smartphone
102,13,2025-06-02 19:27:23,Smartphone
106,47,2025-06-04 10:42:55,Smartphone
170,33,2025-06-04 15:47:11,Tablet
37,25,2025-06-01 15:37:36,Desktop
54,1,2025-06-03 00:47:38,Smartphone
453,19,2025-06-02 17:26:32,Desktop
413,31,2025-06-03 18:10:09,Smartphone
79,3,2025-06-04 21:23:52,Smartphone
10,13,2025-06-04 07:07:25,Smartphone
107,40,2025-06-04 04:21:33,Smartphone
487,9,2025-06-03 23:55:52,Smartphone
134,48,2025-06-01 19:32:39,Smartphone
4,42,2025-06-04 01:25:52,Smartphone
262,49,2025-06-03 20:09:37,Desktop
44,31,2025-06-02 15:44:05,Smartphone
227,6,2025-06-02 04:04:48,Desktop
213,18,2025-06-01 16:24:19,Smartphone
19,40,2025-06-03 00:09:33,Smartphone
467,27,2025-06-01 23:39:53,Desktop
27,49,2025-06-03 18:50:03,Tablet
179,45,2025-06-04 22:24:48,Smartphone
299,25,2025-06-02 13:28:00,Desktop
435,28,2025-06-02 03:07:01,Tablet
235,18,2025-06-01 02:03:04,Smartphone
117,29,2025-06-03 01:05:43,Smartphone
362,31,2025-06-02 18:57:57,Smartphone
485,28,2025-06-04 10:41:20,Smartphone
262,33,2025-06-02 04:07:52,Smartphone
69,47,2025-06-02 01:33:29,Smartphone
395,4,2025-06-04 16:58:36,Smartphone
233,4,2025-06-04 21:01:16,Smartphone
383,48,2025-06-03 11:03:13,Smartphone
360,27,2025-06-03 14:17:19,Smartphone
80,18,2025-06-04 03:02:35,Smartphone
54,31,2025-06-02 23:45:28,Smartphone
201,21,2025-06-01 12:37:55,Smartphone
76,12,2025-06-03 10:22:32,Smartphone
65,13,2025-06-01 13:53:29,Smartphone
383,37,2025-06-02 02:54:38,Smartphone
280,48,2025-06-01 20:28:41,Desktop
299,45,2025-06-03 21:32:03,Smartphone
19,43,2025-06-02 23:07:40,Smartphone
489,40,2025-06-02 12:07:28,Tablet
434,45,2025-06-01 00:59:40,Smartphone
132,35,2025-06-02 13:58:46,Desktop
124,25,2025-06-03 07:51:43,Desktop
426,7,2025-06-02 10:18:00,Smartphone
334,0,2025-06-03 17:03:38,Smartphone
245,1,2025-06-02 14:53:01,Smartphone
325,25,2025-06-03 00:00:18,Tablet
345,1,2025-06-02 19:58:26,Smartphone
342,37,2025-06-04 12:49:37,Smartphone
46,8,2025-06-04 11:25:52,Desktop
360,1,2025-06-01 01:39:55,Smartphone
79,20,2025-06-02 14:05:29,Smartphone
366,26,2025-06-04 23:11:58,Smartphone
128,27,2025-06-03 04:21:48,Tablet
235,18,2025-06-02 10:24:50,Smartphone
295,38,2025-06-01 09:02:51,Smartphone
337,43,2025-06-01 17:13:03,Smartphone
89,29,2025-06-03 19:46:41,Smartphone
370,22,2025-06-02 20:40:54,Smartphone
242,48,2025-06-01 23:15:37,Desktop
239,36,2025-06-03 11:02:35,Desktop
278,11,2025-06-04 01:11:05,Smartphone
221,10,2025-06-02 21:17:22,Smartphone
340,7,2025-06-01 17:05:59,Desktop
53,25,2025-06-04 21:01:08,Smartphone
360,40,2025-06-02 18:58:04,Smartphone
427,3,2025-06-03 05:31:38,Smartphone
228,10,2025-06-04 17:30:40,Smartphone
44,41,2025-06-02 08:09:48,Smartphone
229,18,2025-06-02 07:54:46,Smartphone
71,43,2025-06-01 19:27:08,Smartphone
195,27,2025-06-03 21:38:25,Tablet
295,43,2025-06-01 22:18:33,Smartphone
310,36,2025-06-03 18:15:39,Smartphone
38,10,2025-06-04 16:13:01,Desktop
125,25,2025-06-03 06:24:47,Smartphone
245,19,2025-06-03 12:33:42,Smartphone
71,5,2025-06-04 07:59:17,Smartphone
487,22,2025-06-03 20:34:09,Desktop
58,11,2025-06-04 06:16:54,Desktop
490,40,2025-06-02 07:48:30,Smartphone
332,39,2025-06-02 12:02:23,Smartphone
49,26,2025-06-04 14:46:18,Smartphone
291,3,2025-06-01 11:55:23,Smartphone
200,12,2025-06-04 04:31:56,Smartphone
167,33,2025-06-03 17:03:44,Smartphone
98,4,2025-06-04 04:55:14,Smartphone
70,25,2025-06-03 04:41:19,Smartphone
248,3,2025-06-01 11:22:28,Smartphone
169,32,2025-06-04 10:09:46,Desktop
74,27,2025-06-01 16:20:29,Smartphone
486,19,2025-06-01 08:59:39,Smartphone
162,40,2025-06-04 07:45:25,Smartphone
321,25,2025-06-04 01:37:00,Smartphone
29,3,2025-06-02 05:26:28,Smartphone
2,31,2025-06-04 11:24:20,Desktop
338,43,2025-06-04 06:09:24,Smartphone
470,20,2025-06-01 21:49:25,Desktop
381,49,2025-06-01 23:57:44,Smartphone
488,37,2025-06-02 23:47:08,Smartphone
451,40,2025-06-04 03:46:48,Smartphone
200,20,2025-06-03 16:20:51,Smartphone
391,38,2025-06-01 16:55:43,Smartphone
97,20,2025-06-02 05:54:49,Smartphone
111,20,2025-06-04 12:55:37,Smartphone
97,29,2025-06-03 23:11:26,Smartphone
73,30,2025-06-01 13:14:39,Smartphone
41,29,2025-06-04 02:19:43,Smartphone
404,5,2025-06-03 16:52:41,Smartphone
406,24,2025-06-01 08:06:09,Smartphone
287,32,2025-06-03 18:02:09,Desktop
1,49,2025-06-01 19:12:56,Smartphone
293,13,2025-06-04 02:44:49,Smartphone
219,9,2025-06-03 12:30:02,Smartphone
404,43,2025-06-03 18:31:33,Smartphone
289,32,2025-06-04 10:07:31,Smartphone
375,10,2025-06-01 08:24:30,Desktop
82,31,2025-06-04 09:22:50,Smartphone
358,39,2025-06-03 19:20:19,Smartphone
202,48,2025-06-02 20:52:49,Smartphone
241,21,2025-06-01 03:10:13,Smartphone
335,2,2025-06-03 09:39:51,Smartphone
348,33,2025-06-02 13:03:28,Smartphone
423,20,2025-06-01 00:26:20,Smartphone
73,6,2025-06-02 07:44:03,Desktop
256,15,2025-06-04 12:13:21,Tablet
435,3,2025-06-01 10:38:08,Smartphone
248,27,2025-06-01 06:35:44,Desktop
455,20,2025-06-03 13:42:19,Smartphone
56,13,2025-06-03 02:10:32,Smartphone
485,38,2025-06-01 09:17:08,Smartphone
157,25,2025-06-04 06:48:45,Smartphone
89,43,2025-06-01 08:46:31,Desktop
341,18,2025-06-01 10:03:05,Smartphone
77,31,2025-06-03 20:45:01,Smartphone
477,16,2025-06-01 04:37:18,Smartphone
140,12,2025-06-02 17:48:38,Smartphone
259,2,2025-06-03 11:32:44,Smartphone
345,26,2025-06-02 02:12:42,Tablet
382,11,2025-06-01 19:43:23,Smartphone
69,5,2025-06-04 21:25:43,Smartphone
20,9,2025-06-04 22:03:47,Smartphone
263,32,2025-06-03 13:13:10,Tablet
405,23,2025-06-03 06:32:05,Tablet
100,45,2025-06-03 07:42:09,Smartphone
325,49,2025-06-03 17:19:22,Smartphone
314,25,2025-06-03 06:58:36,Desktop
395,25,2025-06-03 06:42:26,Tablet
237,39,2025-06-01 11:41:14,Smartphone
411,27,2025-06-04 06:32:28,Smartphone
300,38,2025-06-01 19:22:04,Desktop
319,31,2025-06-04 23:10:40,Smartphone
171,1,2025-06-03 02:38:51,Smartphone
44,22,2025-06-01 17:16:37,Smartphone
58,7,2025-06-02 01:59:31,Smartphone
308,18,2025-06-04 06:14:38,Desktop
489,43,2025-06-03 09:14:35,Smartphone
151,42,2025-06-04 05:01:05,Smartphone
280,44,2025-06-01 18:32:46,Tablet
241,21,2025-06-02 08:25:53,Smartphone
173,5,2025-06-01 00:30:21,Smartphone
226,1,2025-06-01 03:18:39,Smartphone
437,26,2025-06-02 19:27:08,Smartphone
70,13,2025-06-03 19:25:47,Smartphone
15,19,2025-06-04 07:17:26,Smartphone
382,31,2025-06-03 13:46:05,Smartphone
9,45,2025-06-04 05:28:06,Smartphone
454,27,2025-06-03 07:14:10,Smartphone
159,42,2025-06-02 09:26:50,Smartphone
237,7,2025-06-02 12:02:47,Smartphone
420,46,2025-06-03 19:05:00,Smartphone
94,35,2025-06-03 02:24:47,Smartphone
80,22,2025-06-01 22:35:28,Desktop
273,11,2025-06-02 16:08:39,Smartphone
165,40,2025-06-02 03:26:58,Smartphone
187,37,2025-06-01 16:26:03,Smartphone
250,28,2025-06-01 04:41:31,Smartphone
9,40,2025-06-03 13:03:22,Smartphone
330,12,2025-06-04 17:33:16,Desktop
219,49,2025-06-01 02:16:42,Tablet
152,49,2025-06-02 11:02:58,Smartphone
186,30,2025-06-02 06:00:46,Smartphone
24,25,2025-06-01 09:47:59,Smartphone
322,43,2025-06-01 14:41:38,Smartphone
194,4,2025-06-04 14:29:57,Smartphone
82,7,2025-06-01 04:53:23,Smartphone
113,27,2025-06-03 17:01:03,Tablet
216,10,2025-06-04 15:03:31,Smartphone
159,39,2025-06-01 07:05:20,Desktop
371,19,2025-06-02 11:38:31,Desktop
234,45,2025-06-01 06:26:32,Smartphone
203,22,2025-06-03 10:35:02,Smartphone
125,11,2025-06-03 15:55:42,Tablet
407,30,2025-06-02 10:07:41,Tablet
23,6,2025-06-04 06:36:29,Desktop
398,35,2025-06-02 07:38:31,Desktop
153,41,2025-06-01 08:13:12,Smartphone
330,30,2025-06-01 20:24:31,Tablet
417,26,2025-06-04 01:23:06,Smartphone
119,5,2025-06-02 18:07:37,Smartphone
40,18,2025-06-02 10:06:08,Smartphone
17,20,2025-06-04 11:54:07,Tablet
417,40,2025-06-02 22:26:37,Tablet
330,38,2025-06-04 12:06:03,Smartphone
120,18,2025-06-04 15:04:41,Tablet
215,34,2025-06-02 22:42:00,Smartphone
132,41,2025-06-02 10:30:05,Smartphone
260,10,2025-06-02 19:56:51,Desktop
482,4,2025-06-01 20:51:49,Smartphone
490,26,2025-06-04 03:54:45,Desktop
335,39,2025-06-02 08:11:30,Smartphone
210,14,2025-06-03 12:13:44,Desktop
395,39,2025-06-02 19:45:49,Desktop
431,49,2025-06-02 16:04:19,Desktop
18,1,2025-06-01 08:52:39,Smartphone
182,27,2025-06-04 09:04:40,Smartphone
142,27,2025-06-04 14:10:03,Smartphone
391,41,2025-06-02 01:30:20,Tablet
129,9,2025-06-04 19:10:00,Tablet
293,3,2025-06-03 14:12:56,Smartphone
380,46,2025-06-04 08:57:05,Smartphone
473,11,2025-06-04 00:10:48,Smartphone
487,40,2025-06-01 06:49:40,Smartphone
44,25,2025-06-03 02:09:32,Smartphone
212,1,2025-06-04 21:41:22,Smartphone
277,36,2025-06-03 07:30:34,Smartphone
281,13,2025-06-04 04:22:49,Smartphone
143,15,2025-06-02 22:25:08,Smartphone
324,26,2025-06-03 12:37:54,Smartphone
485,38,2025-06-03 11:27:25,Smartphone
31,40,2025-06-01 21:43:53,Tablet
306,39,2025-06-02 19:40:27,Smartphone
188,38,2025-06-03 06:49:33,Smartphone
406,18,2025-06-02 02:46:45,Desktop
38,24,2025-06-04 06:20:29,Desktop
47,37,2025-06-03 20:57:40,Smartphone
18,3,2025-06-02 11:05:36,Smartphone
429,13,2025-06-02 08:49:05,Desktop
196,43,2025-06-02 19:47:52,Desktop
8,29,2025-06-01 21:01:21,Smartphone
175,35,2025-06-03 19:25:58,Smartphone
388,43,2025-06-01 08:23:31,Desktop
322,4,2025-06-04 09:54:12,Smartphone
42,37,2025-06-03 12:06:01,Smartphone
323,34,2025-06-03 12:39:30,Smartphone
249,5,2025-06-04 09:09:38,Smartphone
233,40,2025-06-04 05:11:08,Smartphone
14,31,2025-06-01 19:31:43,Smartphone
18,49,2025-06-03 08:34:03,Smartphone
416,35,2025-06-02 11:22:07,Tablet
387,15,2025-06-02 13:08:11,Smartphone
43,27,2025-06-02 05:36:47,Tablet
498,47,2025-06-03 00:05:52,Tablet
291,47,2025-06-04 22:11:00,Desktop
1,31,2025-06-01 11:30:55,Smartphone
310,26,2025-06-03 17:30:17,Smartphone
138,37,2025-06-03 06:02:31,Smartphone
367,13,2025-06-01 13:27:57,Smartphone
446,30,2025-06-04 06:00:27,Desktop
31,4,2025-06-02 03:44:27,Smartphone
377,32,2025-06-01 07:30:20,Desktop
47,40,2025-06-02 15:05:51,Desktop
342,38,2025-06-03 06:55:44,Desktop
140,47,2025-06-04 16:06:18,Smartphone
304,3,2025-06-04 15:48:24,Smartphone
84,28,2025-06-01 05:45:34,Smartphone
466,18,2025-06-01 10:35:59,Smartphone
474,47,2025-06-02 03:24:11,Smartphone
407,3,2025-06-04 13:34:23,Smartphone
293,43,2025-06-04 09:23:18,Smartphone
236,1,2025-06-02 07:36:19,Desktop
98,18,2025-06-03 21:49:00,Tablet
249,8,2025-06-02 06:25:18,Smartphone
110,47,2025-06-03 00:29:29,Smartphone
203,9,2025-06-02 20:09:17,Desktop
363,39,2025-06-01 02:13:59,Smartphone
3,38,2025-06-02 06:50:48,Smartphone
287,9,2025-06-02 03:40:27,Desktop
281,39,2025-06-01 17:05:07,Smartphone
134,28,2025-06-03 21:44:52,Smartphone
250,1,2025-06-02 11:19:48,Smartphone
81,45,2025-06-04 16:01:20,Smartphone
213,37,2025-06-02 05:47:03,Smartphone
219,41,2025-06-03 09:45:49,Tablet
474,12,2025-06-02 10:51:18,Desktop
172,8,2025-06-04 08:24:08,Smartphone
257,33,2025-06-02 22:50:18,Smartphone
46,42,2025-06-02 17:13:24,Smartphone
38,41,2025-06-03 07:26:16,Desktop
497,13,2025-06-03 19:54:09,Desktop
18,3,2025-06-04 05:43:06,Desktop
115,18,2025-06-04 22:28:36,Smartphone
237,47,2025-06-03 04:19:15,Smartphone
363,18,2025-06-02 20:55:02,Tablet
8,13,2025-06-02 14:05:33,Desktop
438,9,2025-06-03 04:22:37,Smartphone
150,39,2025-06-04 02:41:03,Smartphone
429,45,2025-06-04 00:25:16,Smartphone
403,16,2025-06-03 19:52:00,Smartphone
175,8,2025-06-01 14:21:39,Smartphone
56,30,2025-06-03 20:22:28,Smartphone
88,42,2025-06-02 22:38:14,Desktop
251,29,2025-06-02 05:34:57,Smartphone
189,31,2025-06-03 05:59:16,Desktop
290,31,2025-06-02 21:34:21,Smartphone
439,49,2025-06-03 12:16:58,Desktop
147,6,2025-06-01 06:39:28,Smartphone
288,35,2025-06-04 09:55:24,Smartphone
104,0,2025-06-02 08:13:31,Smartphone
195,40,2025-06-01 21:15:05,Desktop
129,35,2025-06-01 02:21:43,Desktop
296,26,2025-06-02 13:58:40,Tablet
121,30,2025-06-04 08:34:54,Smartphone
397,26,2025-06-04 13:03:20,Smartphone
217,8,2025-06-04 12:20:37,Desktop
276,4,2025-06-03 12:48:51,Smartphone
205,20,2025-06-02 18:59:25,Tablet
215,15,2025-06-01 22:11:47,Smartphone
87,33,2025-06-02 04:34:20,Desktop
26,4,2025-06-03 00:02:24,Tablet
186,27,2025-06-02 09:29:56,Smartphone
128,1,2025-06-03 07:19:05,Desktop
56,25,2025-06-04 10:58:53,Smartphone
435,25,2025-06-02 11:47:13,Desktop
287,7,2025-06-04 00:42:57,Smartphone
218,33,2025-06-04 08:11:35,Smartphone
288,1,2025-06-04 23:20:03,Smartphone
297,47,2025-06-03 01:09:40,Smartphone
192,39,2025-06-02 13:28:33,Smartphone
462,27,2025-06-03 23:09:38,Smartphone
119,22,2025-06-04 21:27:12,Smartphone
70,45,2025-06-03 23:26:53,Smartphone
282,27,2025-06-03 19:06:47,Smartphone
17,31,2025-06-02 00:30:02,Smartphone
408,20,2025-06-03 03:17:21,Smartphone
485,32,2025-06-02 00:39:03,Smartphone
407,6,2025-06-01 20:22:58,Smartphone
174,2,2025-06-04 07:35:47,Smartphone
209,13,2025-06-03 23:06:58,Smartphone
142,43,2025-06-02 02:48:14,Smartphone
325,39,2025-06-04 06:57:15,Smartphone
253,26,2025-06-04 21:28:12,Smartphone
238,2,2025-06-01 08:33:12,Smartphone
432,28,2025-06-04 04:18:17,Desktop
469,20,2025-06-01 04:55:33,Desktop
262,13,2025-06-01 10:49:30,Smartphone
16,32,2025-06-01 07:03:55,Desktop
138,43,2025-06-01 00:55:46,Tablet
245,29,2025-06-03 12:03:32,Desktop
231,41,2025-06-01 20:01:25,Smartphone
326,7,2025-06-04 19:51:09,Smartphone
80,41,2025-06-02 09:42:17,Tablet
324,21,2025-06-01 09:53:54,Smartphone
265,32,2025-06-01 21:59:43,Tablet
422,35,2025-06-01 01:19:52,Smartphone
188,38,2025-06-02 07:51:12,Desktop
96,22,2025-06-04 01:39:09,Smartphone
438,22,2025-06-03 18:24:40,Smartphone
309,18,2025-06-03 06:21:04,Smartphone
400,4,2025-06-01 08:48:13,Desktop
402,27,2025-06-04 17:58:43,Smartphone
352,5,2025-06-04 20:52:33,Tablet
374,49,2025-06-04 17:47:13,Smartphone
454,32,2025-06-03 22:22:18,Smartphone
134,33,2025-06-03 23:02:56,Smartphone
235,20,2025-06-01 02:17:27,Tablet
338,45,2025-06-01 00:57:46,Desktop
360,5,2025-06-04 05:30:32,Desktop
324,10,2025-06-04 08:20:20,Smartphone
86,10,2025-06-03 11:54:19,Smartphone
247,47,2025-06-01 01:43:33,Smartphone
298,47,2025-06-01 02:26:09,Smartphone
25,47,2025-06-04 05:06:07,Smartphone
118,6,2025-06-02 16:00:43,Smartphone
182,27,2025-06-04 06:01:21,Desktop
67,12,2025-06-02 17:45:07,Smartphone
301,12,2025-06-01 02:29:47,Desktop
179,17,2025-06-04 01:08:25,Smartphone
300,13,2025-06-03 14:42:24,Smartphone
421,22,2025-06-02 02:06:27,Smartphone
290,32,2025-06-01 15:35:07,Smartphone
244,35,2025-06-01 14:01:36,Smartphone
436,39,2025-06-04 04:22:08,Smartphone
333,46,2025-06-01 21:41:05,Smartphone
122,3,2025-06-02 11:05:37,Desktop
80,26,2025-06-02 03:57:07,Smartphone
449,42,2025-06-04 18:15:43,Smartphone
243,16,2025-06-04 04:40:14,Desktop
155,8,2025-06-02 12:45:39,Tablet
445,8,2025-06-03 03:37:09,Smartphone
95,12,2025-06-02 14:55:55,Desktop
358,25,2025-06-03 09:48:08,Desktop
102,32,2025-06-01 11:30:28,Smartphone
22,30,2025-06-03 06:19:46,Smartphone
96,31,2025-06-03 11:07:55,Smartphone
267,1,2025-06-03 18:50:47,Smartphone
481,47,2025-06-04 10:17:03,Smartphone
310,3,2025-06-02 11:25:10,Desktop
310,6,2025-06-02 08:53:34,Tablet
276,46,2025-06-02 19:41:13,Smartphone
406,12,2025-06-01 11:44:26,Smartphone
253,45,2025-06-04 23:12:25,Desktop
0,27,2025-06-04 22:38:51,Smartphone
445,22,2025-06-01 04:36:51,Smartphone
302,3,2025-06-01 13:37:01,Desktop
220,26,2025-06-03 11:01:22,Tablet
401,1,2025-06-03 07:14:03,Smartphone
414,18,2025-06-03 06:55:45,Smartphone
424,44,2025-06-04 08:29:34,Tablet
49,33,2025-06-03 21:19:23,Desktop
50,20,2025-06-01 08:10:20,Smartphone
62,49,2025-06-04 20:43:59,Smartphone
177,25,2025-06-01 01:22:34,Smartphone
366,13,2025-06-02 00:57:34,Smartphone
12,4,2025-06-01 12:02:31,Desktop
376,5,2025-06-04 00:47:49,Smartphone
203,4,2025-06-03 15:11:33,Smartphone
444,41,2025-06-04 21:55:17,Smartphone
448,48,2025-06-03 00:14:41,Smartphone
410,45,2025-06-04 10:24:31,Smartphone
85,20,2025-06-01 13:53:17,Tablet
230,49,2025-06-04 04:55:07,Smartphone
228,29,2025-06-01 06:11:49,Tablet
42,45,2025-06-02 09:27:43,Desktop
